lp_a
----------------
line no, output 1
163, 1.25037
164, 1.24963
165, 1.24889
166, 1.24815
167, 1.24741
168, 1.24667
169, 1.24593
170, 1.24519
171, 1.24444
172, 1.2437
173, 1.24296
174, 1.24222
175, 1.24148
176, 1.24074
177, 1.24
178, 1.23926
179, 1.23852
180, 1.23778
181, 1.23704
182, 1.2363
183, 1.23556
184, 1.23481
185, 1.23407
186, 1.23333
187, 1.23259
188, 1.23185
189, 1.23111
190, 1.23037
191, 1.22963
192, 1.22889
193, 1.22815
194, 1.22741
195, 1.22667
196, 1.22593
197, 1.22519
198, 1.22444
199, 1.2237
200, 1.22296
201, 1.22222
202, 1.22148
203, 1.22074
204, 1.22
205, 1.21926
206, 1.21852
207, 1.21778
208, 1.21704
209, 1.2163
210, 1.21556
211, 1.21481
212, 1.21407
213, 1.21333
214, 1.21259
215, 1.21185
216, 1.21111
217, 1.21037
218, 1.20963
219, 1.20889
220, 1.20815
221, 1.20741
222, 1.20667
223, 1.20593
224, 1.20519
225, 1.20444
226, 1.2037
227, 1.20296
228, 1.20222
229, 1.20148
230, 1.20074
231, 1.2
232, 1.19926
233, 1.19852
234, 1.19778
235, 1.19704
236, 1.1963
237, 1.19556
238, 1.19481
239, 1.19407
240, 1.19333
241, 1.19259
242, 1.19185
243, 1.19111
244, 1.19037
245, 1.18963
246, 1.18889
247, 1.18815
248, 1.18741
249, 1.18667
250, 1.18593
251, 1.18519
252, 1.18444
253, 1.1837
254, 1.18296
255, 1.18222
256, 1.18148
257, 1.18074
258, 1.18
259, 1.17926
260, 1.17852
261, 1.17778
262, 1.17704
263, 1.1763
264, 1.17556
265, 1.17481
266, 1.17407
267, 1.17333
268, 1.17259
269, 1.17185
270, 1.17111
271, 1.17037
272, 1.16963
273, 1.16889
274, 1.16815
275, 1.16741
276, 1.16667
277, 1.16593
278, 1.16519
279, 1.16444
280, 1.1637
281, 1.16296
282, 1.16222
283, 1.16148
284, 1.16074
285, 1.16
286, 1.15926
287, 1.15852
288, 1.15778
289, 1.15704
290, 1.1563
291, 1.15556
292, 1.15481
293, 1.15407
294, 1.15333
295, 1.15259
296, 1.15185
297, 1.15111
298, 1.15037
299, 1.14963
300, 1.14889
301, 1.14815
302, 1.14741
303, 1.14667
304, 1.14593
305, 1.14519
306, 1.14444
307, 1.1437
308, 1.14296
309, 1.14222
310, 1.14148
311, 1.14074
312, 1.14
313, 1.13926
314, 1.13852
315, 1.13778
316, 1.13704
317, 1.1363
318, 1.13556
319, 1.13481
320, 1.13407
321, 1.13333
322, 1.13259
323, 1.13185
324, 1.13111
325, 1.13037
326, 1.12963
327, 1.12889
328, 1.12815
329, 1.12741
330, 1.12667
331, 1.12593
332, 1.12519
333, 1.12444
334, 1.1237
335, 1.12296
336, 1.12222
337, 1.12148
338, 1.12074
339, 1.12
340, 1.11926
341, 1.11852
342, 1.11778
343, 1.11704
344, 1.1163
345, 1.11556
346, 1.11481
347, 1.11407
348, 1.11333
349, 1.11259
350, 1.11185
351, 1.11111
352, 1.11037
353, 1.10963
354, 1.10889
355, 1.10815
356, 1.10741
357, 1.10667
358, 1.10593
359, 1.10519
360, 1.10444
361, 1.1037
362, 1.10296
363, 1.10222
364, 1.10148
365, 1.10074
366, 1.1
367, 1.09926
368, 1.09852
369, 1.09778
370, 1.09704
371, 1.0963
372, 1.09556
373, 1.09481
374, 1.09407
375, 1.09333
376, 1.09259
377, 1.09185
378, 1.09111
379, 1.09037
380, 1.08963
381, 1.08889
382, 1.08815
383, 1.08741
384, 1.08667
385, 1.08593
386, 1.08519
387, 1.08444
388, 1.0837
389, 1.08296
390, 1.08222
391, 1.08148
392, 1.08074
393, 1.08
394, 1.07926
395, 1.07852
396, 1.07778
397, 1.07704
398, 1.0763
399, 1.07556
400, 1.07481
401, 1.07407
402, 1.07333
403, 1.07259
404, 1.07185
405, 1.07111
406, 1.07037
407, 1.06963
408, 1.06889
409, 1.06815
410, 1.06741
411, 1.06667
412, 1.06593
413, 1.06519
414, 1.06444
415, 1.0637
416, 1.06296
417, 1.06222
418, 1.06148
419, 1.06074
420, 1.06
421, 1.05926
422, 1.05852
423, 1.05778
424, 1.05704
425, 1.0563
426, 1.05556
427, 1.05481
428, 1.05407
429, 1.05333
430, 1.05259
431, 1.05185
432, 1.05111
433, 1.05037
434, 1.04963
435, 1.04889
436, 1.04815
437, 1.04741
438, 1.04667
439, 1.04593
440, 1.04519
441, 1.04444
442, 1.0437
443, 1.04296
444, 1.04222
445, 1.04148
446, 1.04074
447, 1.04
448, 1.03926
449, 1.03852
450, 1.03778
451, 1.03704
452, 1.0363
453, 1.03556
454, 1.03481
455, 1.03407
456, 1.03333
457, 1.03259
458, 1.03185
459, 1.03111
460, 1.03037
461, 1.02963
462, 1.02889
463, 1.02815
464, 1.02741
465, 1.02667
466, 1.02593
467, 1.02519
468, 1.02444
469, 1.0237
470, 1.02296
471, 1.02222
472, 1.02148
473, 1.02074
474, 1.02
475, 1.01926
476, 1.01852
477, 1.01778
478, 1.01704
479, 1.0163
480, 1.01556
481, 1.01481
482, 1.01407
483, 1.01333
484, 1.01259
485, 1.01185
486, 1.01111
487, 1.01037
488, 1.00963
489, 1.00889
490, 1.00815
491, 1.00741
492, 1.00667
493, 1.00593
494, 1.00519
495, 1.00444
496, 1.0037
497, 1.00296
498, 1.00222
499, 1.00148
500, 1.00074
501, 1
502, 0.999259
503, 0.998519
504, 0.997778
505, 0.997037
506, 0.996296
507, 0.995556
508, 0.994815
509, 0.994074
510, 0.993333
511, 0.992593
512, 0.991852
513, 0.991111
514, 0.99037
515, 0.98963
516, 0.988889
517, 0.988148
518, 0.987407
519, 0.986667
520, 0.985926
521, 0.985185
522, 0.984444
523, 0.983704
524, 0.982963
525, 0.982222
526, 0.981481
527, 0.980741
528, 0.98
529, 0.979259
530, 0.978518
531, 0.977778
532, 0.977037
533, 0.976296
534, 0.975556
535, 0.974815
536, 0.974074
537, 0.973333
538, 0.972593
539, 0.971852
540, 0.971111
541, 0.97037
542, 0.96963
543, 0.968889
544, 0.968148
545, 0.967407
546, 0.966667
547, 0.965926
548, 0.965185
549, 0.964444
550, 0.963704
551, 0.962963
552, 0.962222
553, 0.961482
554, 0.960741
555, 0.96
556, 0.959259
557, 0.958519
558, 0.957778
559, 0.957037
560, 0.956296
561, 0.955556
562, 0.954815
563, 0.954074
564, 0.953333
565, 0.952593
566, 0.951852
567, 0.951111
568, 0.95037
569, 0.94963
570, 0.948889
571, 0.948148
572, 0.947407
573, 0.946667
574, 0.945926
575, 0.945185
576, 0.944444
577, 0.943704
578, 0.942963
579, 0.942222
580, 0.941482
581, 0.940741
582, 0.94
583, 0.939259
584, 0.938519
585, 0.937778
586, 0.937037
587, 0.936296
588, 0.935556
589, 0.934815
590, 0.934074
591, 0.933333
592, 0.932593
593, 0.931852
594, 0.931111
595, 0.93037
596, 0.92963
597, 0.928889
598, 0.928148
599, 0.927407
600, 0.926667
601, 0.925926
602, 0.925185
603, 0.924444
604, 0.923704
605, 0.922963
606, 0.922222
607, 0.921482
608, 0.920741
609, 0.92
610, 0.919259
611, 0.918519
612, 0.917778
613, 0.917037
614, 0.916296
615, 0.915556
616, 0.914815
617, 0.914074
618, 0.913333
619, 0.912593
620, 0.911852
621, 0.911111
622, 0.91037
623, 0.90963
624, 0.908889
625, 0.908148
626, 0.907407
627, 0.906667
628, 0.905926
629, 0.905185
630, 0.904444
631, 0.903704
632, 0.902963
633, 0.902222
634, 0.901481
635, 0.900741
636, 0.9
637, 0.899259
638, 0.898519
639, 0.897778
640, 0.897037
641, 0.896296
642, 0.895556
643, 0.894815
644, 0.894074
645, 0.893333
646, 0.892593
647, 0.891852
648, 0.891111
649, 0.89037
650, 0.88963
651, 0.888889
652, 0.888148
653, 0.887407
654, 0.886667
655, 0.885926
656, 0.885185
657, 0.884444
658, 0.883704
659, 0.882963
660, 0.882222
661, 0.881481
662, 0.880741
663, 0.88
664, 0.879259
665, 0.878519
666, 0.877778
667, 0.877037
668, 0.876296
669, 0.875556
670, 0.874815
671, 0.874074
672, 0.873333
673, 0.872593
674, 0.871852
675, 0.871111
676, 0.87037
677, 0.86963
678, 0.868889
679, 0.868148
680, 0.867407
681, 0.866667
682, 0.865926
683, 0.865185
684, 0.864444
685, 0.863704
686, 0.862963
687, 0.862222
688, 0.861481
689, 0.860741
690, 0.86
691, 0.859259
692, 0.858519
693, 0.857778
694, 0.857037
695, 0.856296
696, 0.855556
697, 0.854815
698, 0.854074
699, 0.853333
700, 0.852593
701, 0.851852
702, 0.851111
703, 0.85037
704, 0.84963
705, 0.848889
706, 0.848148
707, 0.847407
708, 0.846667
709, 0.845926
710, 0.845185
711, 0.844444
712, 0.843704
713, 0.842963
714, 0.842222
715, 0.841482
716, 0.840741
717, 0.84
718, 0.839259
719, 0.838519
720, 0.837778
721, 0.837037
722, 0.836296
723, 0.835556
724, 0.834815
725, 0.834074
726, 0.833333
727, 0.832593
728, 0.831852
729, 0.831111
730, 0.83037
731, 0.82963
732, 0.828889
733, 0.828148
734, 0.827407
735, 0.826667
736, 0.825926
737, 0.825185
738, 0.824444
739, 0.823704
740, 0.822963
741, 0.822222
742, 0.821481
743, 0.820741
744, 0.82
745, 0.819259
746, 0.818519
747, 0.817778
748, 0.817037
749, 0.816296
750, 0.815556
751, 0.814815
752, 0.814074
753, 0.813333
754, 0.812593
755, 0.811852
756, 0.811111
757, 0.81037
758, 0.80963
759, 0.808889
760, 0.808148
761, 0.807407
762, 0.806667
763, 0.805926
764, 0.805185
765, 0.804444
766, 0.803704
767, 0.802963
768, 0.802222
769, 0.801481
770, 0.800741
771, 0.8
772, 0.799259
773, 0.798518
774, 0.797778
775, 0.797037
776, 0.796296
777, 0.795556
778, 0.794815
779, 0.794074
780, 0.793333
781, 0.792593
782, 0.791852
783, 0.791111
784, 0.79037
785, 0.78963
786, 0.788889
787, 0.788148
788, 0.787407
789, 0.786667
790, 0.785926
791, 0.785185
792, 0.784445
793, 0.783704
794, 0.782963
795, 0.782222
796, 0.781482
797, 0.780741
798, 0.78
799, 0.779259
800, 0.778518
801, 0.777778
802, 0.777037
803, 0.776296
804, 0.775556
805, 0.774815
806, 0.774074
807, 0.773333
808, 0.772593
809, 0.771852
810, 0.771111
811, 0.77037
812, 0.76963
813, 0.768889
814, 0.768148
815, 0.767407
816, 0.766667
817, 0.765926
818, 0.765185
819, 0.764444
820, 0.763704
821, 0.762963
822, 0.762222
823, 0.761482
824, 0.760741
825, 0.76
826, 0.759259
827, 0.758519
828, 0.757778
829, 0.757037
830, 0.756296
831, 0.755556
832, 0.754815
833, 0.754074
834, 0.753333
835, 0.752593
836, 0.751852
837, 0.751111
838, 0.75037
839, 0.74963
840, 0.748889
841, 0.748148
842, 0.747407
843, 0.746667
844, 0.745926
845, 0.745185
846, 0.744444
847, 0.743704
848, 0.742963
849, 0.742222
850, 0.741481
851, 0.740741
852, 0.74
853, 0.739259
854, 0.738519
855, 0.737778
856, 0.737037
857, 0.736296
858, 0.735556
859, 0.734815
860, 0.734074
861, 0.733333
862, 0.732593
863, 0.731852
864, 0.731111
865, 0.73037
866, 0.72963
867, 0.728889
868, 0.728148
869, 0.727407
870, 0.726667
871, 0.725926
872, 0.725185
873, 0.724444
874, 0.723704
875, 0.722963
876, 0.722222
877, 0.721482
878, 0.720741
879, 0.72
880, 0.719259
881, 0.718518
882, 0.717778
883, 0.717037
884, 0.716296
885, 0.715555
886, 0.714815
887, 0.714074
888, 0.713333
889, 0.712593
890, 0.711852
891, 0.711111
892, 0.71037
893, 0.70963
894, 0.708889
895, 0.708148
896, 0.707407
897, 0.706667
898, 0.705926
899, 0.705185
900, 0.704444
901, 0.703704
902, 0.702963
903, 0.702222
904, 0.701482
905, 0.700741
906, 0.7
907, 0.699259
908, 0.698519
909, 0.697778
910, 0.697037
911, 0.696296
912, 0.695556
913, 0.694815
914, 0.694074
915, 0.693333
916, 0.692593
917, 0.691852
918, 0.691111
919, 0.69037
920, 0.68963
921, 0.688889
922, 0.688148
923, 0.687407
924, 0.686667
925, 0.685926
926, 0.685185
927, 0.684444
928, 0.683704
929, 0.682963
930, 0.682222
931, 0.681482
932, 0.680741
933, 0.68
934, 0.679259
935, 0.678519
936, 0.677778
937, 0.677037
938, 0.676296
939, 0.675556
940, 0.674815
941, 0.674074
942, 0.673333
943, 0.672593
944, 0.671852
945, 0.671111
946, 0.67037
947, 0.66963
948, 0.668889
949, 0.668148
950, 0.667407
951, 0.666667
952, 0.665926
953, 0.665185
954, 0.664444
955, 0.663704
956, 0.662963
957, 0.662222
958, 0.661481
959, 0.660741
960, 0.66
961, 0.659259
962, 0.658518
963, 0.657778
964, 0.657037
965, 0.656296
966, 0.655556
967, 0.654815
968, 0.654074
969, 0.653333
970, 0.652593
971, 0.651852
972, 0.651111
973, 0.65037
974, 0.64963
975, 0.648889
976, 0.648148
977, 0.647407
978, 0.646667
979, 0.645926
980, 0.645185
981, 0.644444
982, 0.643704
983, 0.642963
984, 0.642222
985, 0.641481
986, 0.640741
987, 0.64
988, 0.639259
989, 0.638519
990, 0.637778
991, 0.637037
992, 0.636296
993, 0.635556
994, 0.634815
995, 0.634074
996, 0.633333
997, 0.632593
998, 0.631852
999, 0.631111
1000, 0.63037
1001, 1.37037
1002, 1.36963
1003, 1.36889
1004, 1.36815
1005, 1.36741
1006, 1.36667
1007, 1.36593
1008, 1.36519
1009, 1.36444
1010, 1.3637
1011, 1.36296
1012, 1.36222
1013, 1.36148
1014, 1.36074
1015, 1.36
1016, 1.35926
1017, 1.35852
1018, 1.35778
1019, 1.35704
1020, 1.3563
1021, 1.35556
1022, 1.35481
1023, 1.35407
1024, 1.35333
1025, 1.35259
1026, 1.35185
1027, 1.35111
1028, 1.35037
1029, 1.34963
1030, 1.34889
1031, 1.34815
1032, 1.34741
1033, 1.34667
1034, 1.34593
1035, 1.34519
1036, 1.34444
1037, 1.3437
1038, 1.34296
1039, 1.34222
1040, 1.34148
1041, 1.34074
1042, 1.34
1043, 1.33926
1044, 1.33852
1045, 1.33778
1046, 1.33704
1047, 1.3363
1048, 1.33556
1049, 1.33481
1050, 1.33407
1051, 1.33333
1052, 1.33259
1053, 1.33185
1054, 1.33111
1055, 1.33037
1056, 1.32963
1057, 1.32889
1058, 1.32815
1059, 1.32741
1060, 1.32667
1061, 1.32593
1062, 1.32519
1063, 1.32444
1064, 1.3237
1065, 1.32296
1066, 1.32222
1067, 1.32148
1068, 1.32074
1069, 1.32
1070, 1.31926
1071, 1.31852
1072, 1.31778
1073, 1.31704
1074, 1.3163
1075, 1.31556
1076, 1.31481
1077, 1.31407
1078, 1.31333
1079, 1.31259
1080, 1.31185
1081, 1.31111
1082, 1.31037
1083, 1.30963
1084, 1.30889
1085, 1.30815
1086, 1.30741
1087, 1.30667
1088, 1.30593
1089, 1.30519
1090, 1.30444
1091, 1.3037
1092, 1.30296
1093, 1.30222
1094, 1.30148
1095, 1.30074
1096, 1.3
1097, 1.29926
1098, 1.29852
1099, 1.29778
1100, 1.29704
1101, 1.2963
1102, 1.29556
1103, 1.29481
1104, 1.29407
1105, 1.29333
1106, 1.29259
1107, 1.29185
1108, 1.29111
1109, 1.29037
1110, 1.28963
1111, 1.28889
1112, 1.28815
1113, 1.28741
1114, 1.28667
1115, 1.28593
1116, 1.28519
1117, 1.28444
1118, 1.2837
1119, 1.28296
1120, 1.28222
1121, 1.28148
1122, 1.28074
1123, 1.28
1124, 1.27926
1125, 1.27852
1126, 1.27778
1127, 1.27704
1128, 1.2763
1129, 1.27556
1130, 1.27481
1131, 1.27407
1132, 1.27333
1133, 1.27259
1134, 1.27185
1135, 1.27111
1136, 1.27037
1137, 1.26963
1138, 1.26889
1139, 1.26815
1140, 1.26741
1141, 1.26667
1142, 1.26593
1143, 1.26519
1144, 1.26444
1145, 1.2637
1146, 1.26296
1147, 1.26222
1148, 1.26148
1149, 1.26074
1150, 1.26
1151, 1.25926
1152, 1.25852
1153, 1.25778
1154, 1.25704
1155, 1.2563
1156, 1.25556
1157, 1.25481
1158, 1.25407
1159, 1.25333
1160, 1.25259
1161, 1.25185
1162, 1.25111
1163, 1.25037
1164, 1.24963
1165, 1.24889
1166, 1.24815
1167, 1.24741
1168, 1.24667
1169, 1.24593
1170, 1.24519
1171, 1.24444
1172, 1.2437
1173, 1.24296
1174, 1.24222
1175, 1.24148
1176, 1.24074
1177, 1.24
1178, 1.23926
1179, 1.23852
1180, 1.23778
1181, 1.23704
1182, 1.2363
1183, 1.23556
1184, 1.23481
1185, 1.23407
1186, 1.23333
1187, 1.23259
1188, 1.23185
1189, 1.23111
1190, 1.23037
1191, 1.22963
1192, 1.22889
1193, 1.22815
1194, 1.22741
1195, 1.22667
1196, 1.22593
1197, 1.22519
1198, 1.22444
1199, 1.2237
1200, 1.22296
1201, 1.22222
1202, 1.22148
1203, 1.22074
1204, 1.22
1205, 1.21926
1206, 1.21852
1207, 1.21778
1208, 1.21704
1209, 1.2163
1210, 1.21556
1211, 1.21481
1212, 1.21407
1213, 1.21333
1214, 1.21259
1215, 1.21185
1216, 1.21111
1217, 1.21037
1218, 1.20963
1219, 1.20889
1220, 1.20815
1221, 1.20741
1222, 1.20667
1223, 1.20593
1224, 1.20519
1225, 1.20444
1226, 1.2037
1227, 1.20296
1228, 1.20222
1229, 1.20148
1230, 1.20074
1231, 1.2
1232, 1.19926
1233, 1.19852
1234, 1.19778
1235, 1.19704
1236, 1.1963
1237, 1.19556
1238, 1.19481
1239, 1.19407
1240, 1.19333
1241, 1.19259
1242, 1.19185
1243, 1.19111
1244, 1.19037
1245, 1.18963
1246, 1.18889
1247, 1.18815
1248, 1.18741
1249, 1.18667
1250, 1.18593
1251, 1.18519
1252, 1.18444
1253, 1.1837
1254, 1.18296
1255, 1.18222
1256, 1.18148
1257, 1.18074
1258, 1.18
1259, 1.17926
1260, 1.17852
1261, 1.17778
1262, 1.17704
1263, 1.1763
1264, 1.17556
1265, 1.17481
1266, 1.17407
1267, 1.17333
1268, 1.17259
1269, 1.17185
1270, 1.17111
1271, 1.17037
1272, 1.16963
1273, 1.16889
1274, 1.16815
1275, 1.16741
1276, 1.16667
1277, 1.16593
1278, 1.16519
1279, 1.16444
1280, 1.1637
1281, 1.16296
1282, 1.16222
1283, 1.16148
1284, 1.16074
1285, 1.16
1286, 1.15926
1287, 1.15852
1288, 1.15778
1289, 1.15704
1290, 1.1563
1291, 1.15556
1292, 1.15481
1293, 1.15407
1294, 1.15333
1295, 1.15259
1296, 1.15185
1297, 1.15111
1298, 1.15037
1299, 1.14963
1300, 1.14889
1301, 1.14815
1302, 1.14741
1303, 1.14667
1304, 1.14593
1305, 1.14519
1306, 1.14444
1307, 1.1437
1308, 1.14296
1309, 1.14222
1310, 1.14148
1311, 1.14074
1312, 1.14
1313, 1.13926
1314, 1.13852
1315, 1.13778
1316, 1.13704
1317, 1.1363
1318, 1.13556
1319, 1.13481
1320, 1.13407
1321, 1.13333
1322, 1.13259
1323, 1.13185
1324, 1.13111
1325, 1.13037
1326, 1.12963
1327, 1.12889
1328, 1.12815
1329, 1.12741
1330, 1.12667
1331, 1.12593
1332, 1.12519
1333, 1.12444
1334, 1.1237
1335, 1.12296
1336, 1.12222
1337, 1.12148
1338, 1.12074
1339, 1.12
1340, 1.11926
1341, 1.11852
1342, 1.11778
1343, 1.11704
1344, 1.1163
1345, 1.11556
1346, 1.11481
1347, 1.11407
1348, 1.11333
1349, 1.11259
1350, 1.11185
1351, 1.11111
1352, 1.11037
1353, 1.10963
1354, 1.10889
1355, 1.10815
1356, 1.10741
1357, 1.10667
1358, 1.10593
1359, 1.10519
1360, 1.10444
1361, 1.1037
1362, 1.10296
1363, 1.10222
1364, 1.10148
1365, 1.10074
1366, 1.1
1367, 1.09926
1368, 1.09852
1369, 1.09778
1370, 1.09704
1371, 1.0963
1372, 1.09556
1373, 1.09481
1374, 1.09407
1375, 1.09333
1376, 1.09259
1377, 1.09185
1378, 1.09111
1379, 1.09037
1380, 1.08963
1381, 1.08889
1382, 1.08815
1383, 1.08741
1384, 1.08667
1385, 1.08593
1386, 1.08519
1387, 1.08444
1388, 1.0837
1389, 1.08296
1390, 1.08222
1391, 1.08148
1392, 1.08074
1393, 1.08
1394, 1.07926
1395, 1.07852
1396, 1.07778
1397, 1.07704
1398, 1.0763
1399, 1.07556
1400, 1.07481
1401, 1.07407
1402, 1.07333
1403, 1.07259
1404, 1.07185
1405, 1.07111
1406, 1.07037
1407, 1.06963
1408, 1.06889
1409, 1.06815
1410, 1.06741
1411, 1.06667
1412, 1.06593
1413, 1.06519
1414, 1.06444
1415, 1.0637
1416, 1.06296
1417, 1.06222
1418, 1.06148
1419, 1.06074
1420, 1.06
1421, 1.05926
1422, 1.05852
1423, 1.05778
1424, 1.05704
1425, 1.0563
1426, 1.05556
1427, 1.05481
1428, 1.05407
1429, 1.05333
1430, 1.05259
1431, 1.05185
1432, 1.05111
1433, 1.05037
1434, 1.04963
1435, 1.04889
1436, 1.04815
1437, 1.04741
1438, 1.04667
1439, 1.04593
1440, 1.04519
1441, 1.04444
1442, 1.0437
1443, 1.04296
1444, 1.04222
1445, 1.04148
1446, 1.04074
1447, 1.04
1448, 1.03926
1449, 1.03852
1450, 1.03778
1451, 1.03704
1452, 1.0363
1453, 1.03556
1454, 1.03481
1455, 1.03407
1456, 1.03333
1457, 1.03259
1458, 1.03185
1459, 1.03111
1460, 1.03037
1461, 1.02963
1462, 1.02889
1463, 1.02815
1464, 1.02741
1465, 1.02667
1466, 1.02593
1467, 1.02519
1468, 1.02444
1469, 1.0237
1470, 1.02296
1471, 1.02222
1472, 1.02148
1473, 1.02074
1474, 1.02
1475, 1.01926
1476, 1.01852
1477, 1.01778
1478, 1.01704
1479, 1.0163
1480, 1.01556
1481, 1.01481
1482, 1.01407
1483, 1.01333
1484, 1.01259
1485, 1.01185
1486, 1.01111
1487, 1.01037
1488, 1.00963
1489, 1.00889
1490, 1.00815
1491, 1.00741
1492, 1.00667
1493, 1.00593
1494, 1.00519
1495, 1.00444
1496, 1.0037
1497, 1.00296
1498, 1.00222
1499, 1.00148
1500, 1.00074
1501, 1
1502, 0.999259
1503, 0.998519
1504, 0.997778
1505, 0.997037
1506, 0.996296
1507, 0.995556
1508, 0.994815
1509, 0.994074
1510, 0.993333
1511, 0.992593
1512, 0.991852
1513, 0.991111
1514, 0.99037
1515, 0.98963
1516, 0.988889
1517, 0.988148
1518, 0.987407
1519, 0.986667
1520, 0.985926
1521, 0.985185
1522, 0.984444
1523, 0.983704
1524, 0.982963
1525, 0.982222
1526, 0.981481
1527, 0.980741
1528, 0.98
1529, 0.979259
1530, 0.978518
1531, 0.977778
1532, 0.977037
1533, 0.976296
1534, 0.975556
1535, 0.974815
1536, 0.974074
1537, 0.973333
1538, 0.972593
1539, 0.971852
1540, 0.971111
1541, 0.97037
1542, 0.96963
1543, 0.968889
1544, 0.968148
1545, 0.967407
1546, 0.966667
1547, 0.965926
1548, 0.965185
1549, 0.964444
1550, 0.963704
1551, 0.962963
1552, 0.962222
1553, 0.961482
1554, 0.960741
1555, 0.96
1556, 0.959259
1557, 0.958519
1558, 0.957778
1559, 0.957037
1560, 0.956296
1561, 0.955556
1562, 0.954815
1563, 0.954074
1564, 0.953333
1565, 0.952593
1566, 0.951852
1567, 0.951111
1568, 0.95037
1569, 0.94963
1570, 0.948889
1571, 0.948148
1572, 0.947407
1573, 0.946667
1574, 0.945926
1575, 0.945185
1576, 0.944444
1577, 0.943704
1578, 0.942963
1579, 0.942222
1580, 0.941482
1581, 0.940741
1582, 0.94
1583, 0.939259
1584, 0.938519
1585, 0.937778
1586, 0.937037
1587, 0.936296
1588, 0.935556
1589, 0.934815
1590, 0.934074
1591, 0.933333
1592, 0.932593
1593, 0.931852
1594, 0.931111
1595, 0.93037
1596, 0.92963
1597, 0.928889
1598, 0.928148
1599, 0.927407
1600, 0.926667
1601, 0.925926
1602, 0.925185
1603, 0.924444
1604, 0.923704
1605, 0.922963
1606, 0.922222
1607, 0.921482
1608, 0.920741
1609, 0.92
1610, 0.919259
1611, 0.918519
1612, 0.917778
1613, 0.917037
1614, 0.916296
1615, 0.915556
1616, 0.914815
1617, 0.914074
1618, 0.913333
1619, 0.912593
1620, 0.911852
1621, 0.911111
1622, 0.91037
1623, 0.90963
1624, 0.908889
1625, 0.908148
1626, 0.907407
1627, 0.906667
1628, 0.905926
1629, 0.905185
1630, 0.904444
1631, 0.903704
1632, 0.902963
1633, 0.902222
1634, 0.901481
1635, 0.900741
1636, 0.9
1637, 0.899259
1638, 0.898519
1639, 0.897778
1640, 0.897037
1641, 0.896296
1642, 0.895556
1643, 0.894815
1644, 0.894074
1645, 0.893333
1646, 0.892593
1647, 0.891852
1648, 0.891111
1649, 0.89037
1650, 0.88963
1651, 0.888889
1652, 0.888148
1653, 0.887407
1654, 0.886667
1655, 0.885926
1656, 0.885185
1657, 0.884444
1658, 0.883704
1659, 0.882963
1660, 0.882222
1661, 0.881481
1662, 0.880741
1663, 0.88
1664, 0.879259
1665, 0.878519
1666, 0.877778
1667, 0.877037
1668, 0.876296
1669, 0.875556
1670, 0.874815
