lp_d
----------------
line no, output 1
638, -1
639, -1
640, -0.999991
641, -1
642, -1
643, -1
644, -1
645, -1
646, -1
647, -0.999991
648, -1
649, -1
650, -1
651, -1
652, -1
653, -1
654, -0.999991
655, -1
656, -1
657, -1
658, -1
659, -1
660, -1
661, -0.999991
662, -1
663, -1
664, -1
665, -1
666, -1
667, -1
668, -0.999991
669, -1
670, -1
671, -1
672, -1
673, -1
674, -1
675, -0.999996
676, -1
677, -0.999996
678, -1
679, -1
680, -0.999996
681, -1
682, -1
683, -1
684, -0.999996
685, -1
686, -1
687, -0.999996
688, -1
689, -1
690, -1
691, -0.999996
692, -1
693, -1
694, -0.999996
695, -1
696, -1
697, -1
698, -0.999996
699, -1
700, -1
701, -0.999996
702, -1
703, -1
704, -1
705, -0.999996
706, -1
707, -1
708, -0.999999
709, -0.999999
710, -1
711, -0.999999
712, -1
713, -0.999999
714, -0.999999
715, -1
716, -0.999999
717, -1
718, -0.999999
719, -1
720, -0.999999
721, -0.999999
722, -1
723, -0.999999
724, -1
725, -0.999999
726, -1
727, -1
728, -1
729, -1
730, -1
731, -0.999999
732, -1
733, -1
734, -1
735, -1
736, -1
737, -1
738, -1
739, -1
740, -1
741, -1
742, -1
743, -1
744, -1
745, -1
746, -1
747, -1
748, -1
749, -1
750, -1
751, -1
752, -0.999999
753, -1
754, -1
755, -1
756, -1
757, -1
758, -0.999999
759, -1
760, -0.999999
761, -1
762, -0.999999
763, -0.999999
764, -1
765, -0.999999
766, -1
767, -0.999999
768, -1
769, -0.999999
770, -0.999999
771, -1
772, -0.999999
773, -1
774, -0.999999
775, -0.999999
776, -1
777, -1
778, -0.999996
779, -1
780, -1
781, -1
782, -0.999996
783, -1
784, -1
785, -0.999996
786, -1
787, -1
788, -1
789, -0.999996
790, -1
791, -1
792, -0.999996
793, -1
794, -1
795, -1
796, -0.999996
797, -1
798, -1
799, -0.999996
800, -1
801, -1
802, -1
803, -0.999996
804, -1
805, -1
806, -0.999996
807, -1
808, -0.999996
809, -1
810, -1
811, -1
812, -1
813, -1
814, -1
815, -0.999991
816, -1
817, -1
818, -1
819, -1
820, -1
821, -1
822, -0.999991
823, -1
824, -1
825, -1
826, -1
827, -1
828, -1
829, -0.999991
830, -1
831, -1
832, -1
833, -1
834, -1
835, -1
836, -0.999991
837, -1
838, -1
839, -1
840, -1
841, -1
842, -1
843, -0.999991
844, -1
845, -1
846, -1
847, -1
848, -1
849, -1
850, -0.999991
851, -1
852, -1
853, -1
854, -1
855, -1
856, -1
857, -0.999991
858, -1
859, -1
860, -1
861, -1
862, -1
863, -1
864, -0.999991
865, -1
866, -1
867, -1
868, -1
869, -1
870, -1
871, -0.999991
872, -1
873, -1
874, -1
875, -0.999991
876, -1.00001
877, -0.999991
878, -1.00001
879, -0.999991
880, -1.00001
881, -0.999991
882, -0.999991
883, -1.00001
884, -0.999991
885, -1.00001
886, -0.999991
887, -1.00001
888, -0.999991
889, -0.999991
890, -1.00001
891, -0.999991
892, -1.00001
893, -0.999991
894, -1.00001
895, -0.999991
896, -0.999991
897, -1.00001
898, -0.999991
899, -1.00001
900, -0.999991
901, -1.00001
902, -0.999991
903, -0.999991
904, -1.00001
905, -0.999991
906, -1.00001
907, -0.999991
908, -1.00001
909, -0.999991
910, -0.999991
911, -1.00001
912, -0.999991
913, -1.00001
914, -0.999991
915, -1.00001
916, -0.999991
917, -0.999991
918, -1.00001
919, -0.999991
920, -1.00001
921, -0.999991
922, -1.00001
923, -0.999991
924, -0.999991
925, -1.00001
926, -0.999991
927, -1.00001
928, -0.999991
929, -1.00001
930, -0.999991
931, -0.999991
932, -1.00001
933, -0.999991
934, -1.00001
935, -0.999991
936, -1.00001
937, -0.999991
938, -0.999991
939, -1.00001
940, -0.999991
941, -1.00001
942, -0.999991
943, -1.00001
944, -0.999991
945, -0.999991
946, -1.00001
947, -0.999991
948, -1.00001
949, -0.999991
950, -1.00001
951, -0.999991
952, -0.999991
953, -1.00001
954, -0.999991
955, -1.00001
956, -0.999991
957, -1.00001
958, -0.999991
959, -0.999991
960, -1.00001
961, -0.999991
962, -1.00001
963, -0.999991
964, -1.00001
965, -0.999991
966, -0.999991
967, -1.00001
968, -0.999991
969, -1.00001
970, -0.999991
971, -1.00001
972, -0.999991
973, -0.999991
974, -1.00001
975, -0.999991
976, -1.00001
977, -0.999991
978, -1.00001
979, -0.999991
980, -0.999991
981, -1.00001
982, -0.999991
983, -1.00001
984, -0.999991
985, -1.00001
986, -0.999991
987, -0.999991
988, -1.00001
989, -0.999991
990, -1.00001
991, -0.999991
992, -1.00001
993, -0.999991
994, -0.999991
995, -1.00001
996, -0.999991
997, -1.00001
998, -0.999991
999, -1.00001
1000, -0.999991
1001, 0
1002, 0.999991
1003, 1.00001
1004, 0.999991
1005, 1.00001
1006, 0.999991
1007, 1.00001
1008, 0.999991
1009, 0.999991
1010, 1.00001
1011, 0.999991
1012, 1.00001
1013, 0.999991
1014, 1.00001
1015, 0.999991
1016, 0.999991
1017, 1.00001
1018, 0.999991
1019, 1.00001
1020, 0.999991
1021, 1.00001
1022, 0.999991
1023, 0.999991
1024, 1.00001
1025, 0.999991
1026, 1.00001
1027, 0.999991
1028, 1.00001
1029, 0.999991
1030, 0.999991
1031, 1.00001
1032, 0.999991
1033, 1.00001
1034, 0.999991
1035, 1.00001
1036, 0.999991
1037, 0.999991
1038, 1.00001
1039, 0.999991
1040, 1.00001
1041, 0.999991
1042, 1.00001
1043, 0.999991
1044, 0.999991
1045, 1.00001
1046, 0.999991
1047, 1.00001
1048, 0.999991
1049, 1.00001
1050, 0.999991
1051, 0.999991
1052, 1.00001
1053, 0.999991
1054, 1.00001
1055, 0.999991
1056, 1.00001
1057, 0.999991
1058, 0.999991
1059, 1.00001
1060, 0.999991
1061, 1.00001
1062, 0.999991
1063, 1.00001
1064, 0.999991
1065, 0.999991
1066, 1.00001
1067, 0.999991
1068, 1.00001
1069, 0.999991
1070, 1.00001
1071, 0.999991
1072, 0.999991
1073, 1.00001
1074, 0.999991
1075, 1.00001
1076, 0.999991
1077, 1.00001
1078, 0.999991
1079, 0.999991
1080, 1.00001
1081, 0.999991
1082, 1.00001
1083, 0.999991
1084, 1.00001
1085, 0.999991
1086, 0.999991
1087, 1.00001
1088, 0.999991
1089, 1.00001
1090, 0.999991
1091, 1.00001
1092, 0.999991
1093, 0.999991
1094, 1.00001
1095, 0.999991
1096, 1.00001
1097, 0.999991
1098, 1.00001
1099, 0.999991
1100, 0.999991
1101, 1.00001
1102, 0.999991
1103, 1.00001
1104, 0.999991
1105, 1.00001
1106, 0.999991
1107, 0.999991
1108, 1.00001
1109, 0.999991
1110, 1.00001
1111, 0.999991
1112, 1.00001
1113, 0.999991
1114, 0.999991
1115, 1.00001
1116, 0.999991
1117, 1.00001
1118, 0.999991
1119, 1.00001
1120, 0.999991
1121, 0.999991
1122, 1.00001
1123, 0.999991
1124, 1.00001
1125, 0.999991
1126, 1.00001
1127, 0.999991
1128, 0.999991
1129, 1.00001
1130, 0.999991
1131, 1.00001
1132, 0.999991
1133, 1.00001
1134, 0.999991
1135, 0.999991
1136, 1.00001
1137, 0.999991
1138, 1.00001
1139, 0.999991
1140, 1.00001
1141, 0.999991
1142, 0.999991
1143, 1.00001
1144, 0.999991
1145, 1.00001
1146, 0.999991
1147, 1.00001
1148, 0.999991
1149, 0.999991
1150, 1.00001
1151, 0.999991
1152, 1.00001
1153, 0.999991
1154, 1.00001
1155, 0.999991
1156, 0.999991
1157, 1.00001
1158, 0.999991
1159, 1.00001
1160, 0.999991
1161, 1.00001
1162, 0.999991
1163, 0.999991
1164, 1.00001
1165, 0.999991
1166, 1.00001
1167, 0.999991
1168, 1.00001
1169, 0.999991
1170, 0.999991
1171, 1.00001
1172, 0.999991
1173, 1.00001
1174, 0.999991
1175, 1.00001
1176, 0.999991
1177, 0.999991
1178, 1.00001
1179, 0.999991
1180, 1.00001
1181, 0.999991
1182, 1.00001
1183, 0.999991
1184, 0.999991
1185, 1.00001
1186, 0.999991
1187, 1.00001
1188, 0.999991
1189, 1.00001
1190, 0.999991
1191, 0.999991
1192, 1.00001
1193, 0.999991
1194, 1.00001
1195, 0.999991
1196, 1.00001
1197, 0.999991
1198, 0.999991
1199, 1.00001
1200, 0.999991
1201, 1.00001
1202, 0.999991
1203, 1.00001
1204, 0.999991
1205, 0.999991
1206, 1.00001
1207, 0.999991
1208, 1.00001
1209, 0.999991
1210, 1.00001
1211, 0.999991
1212, 0.999991
1213, 1.00001
1214, 0.999991
1215, 1.00001
1216, 0.999991
1217, 1.00001
1218, 0.999991
1219, 0.999991
1220, 1.00001
1221, 0.999991
1222, 1.00001
1223, 0.999991
1224, 1.00001
1225, 0.999991
1226, 0.999991
1227, 1.00001
1228, 0.999991
1229, 1.00001
1230, 0.999991
1231, 1.00001
1232, 0.999991
1233, 0.999991
1234, 1.00001
1235, 0.999991
1236, 1.00001
1237, 0.999991
1238, 1.00001
1239, 0.999991
1240, 0.999991
1241, 1.00001
1242, 0.999991
1243, 1.00001
1244, 0.999991
1245, 1.00001
1246, 0.999991
1247, 0.999991
1248, 1.00001
1249, 0.999991
1250, 1.00001
1251, 0.999991
1252, 1.00001
1253, 0.999991
1254, 0.999991
1255, 1.00001
1256, 0.999991
1257, 1.00001
1258, 0.999991
1259, 1.00001
1260, 0.999991
1261, 0.999991
1262, 1.00001
1263, 0.999991
1264, 1
1265, 1
1266, 1
1267, 1
1268, 1
1269, 1
1270, 1
1271, 0.999991
1272, 1
1273, 1
1274, 1
1275, 1
1276, 1
1277, 1
1278, 0.999991
1279, 1
1280, 1
1281, 1
1282, 1
1283, 1
1284, 1
1285, 0.999991
1286, 1
1287, 1
1288, 1
1289, 1
1290, 1
1291, 1
1292, 0.999991
1293, 1
1294, 1
1295, 1
1296, 1
1297, 1
1298, 1
1299, 0.999991
1300, 1
1301, 1
1302, 1
1303, 1
1304, 1
1305, 1
1306, 0.999991
1307, 1
1308, 1
1309, 1
1310, 1
1311, 1
1312, 1
1313, 0.999991
1314, 1
1315, 1
1316, 1
1317, 1
1318, 1
1319, 1
1320, 0.999991
1321, 1
1322, 1
1323, 1
1324, 1
1325, 1
1326, 1
1327, 0.999991
1328, 1
1329, 1
1330, 1
1331, 1
1332, 1
1333, 1
1334, 0.999991
1335, 1
1336, 1
1337, 1
1338, 1
1339, 1
1340, 1
1341, 0.999991
1342, 1
1343, 1
1344, 1
1345, 1
1346, 1
1347, 1
1348, 0.999991
1349, 1
1350, 1
1351, 1
1352, 1
1353, 1
1354, 1
1355, 0.999991
1356, 1
1357, 1
1358, 1
1359, 1
1360, 1
1361, 1
1362, 0.999991
1363, 1
1364, 1
1365, 1
1366, 1
1367, 1
1368, 1
1369, 0.999991
1370, 1
1371, 1
1372, 1
1373, 1
1374, 1
1375, 1
1376, 0.999991
1377, 1
1378, 1
1379, 1
1380, 1
1381, 1
1382, 1
1383, 0.999991
1384, 1
1385, 1
1386, 1
1387, 1
1388, 1
1389, 1
1390, 0.999991
1391, 1
1392, 1
1393, 1
1394, 1
1395, 1
1396, 1
1397, 0.999991
1398, 1
1399, 1
1400, 1
1401, 1
1402, 0.999996
1403, 1
1404, 1
1405, 1
1406, 0.999996
1407, 1
1408, 1
1409, 0.999996
1410, 1
1411, 1
1412, 1
1413, 0.999996
1414, 1
1415, 1
1416, 0.999996
1417, 1
1418, 1
1419, 1
1420, 0.999996
1421, 1
1422, 1
1423, 0.999996
1424, 1
1425, 1
1426, 1
1427, 0.999996
1428, 1
1429, 1
1430, 0.999996
1431, 1
1432, 1
1433, 1
1434, 0.999996
1435, 1
1436, 1
1437, 0.999996
1438, 1
1439, 1
1440, 1
1441, 0.999996
1442, 1
1443, 1
1444, 0.999996
1445, 1
1446, 1
1447, 1
1448, 0.999996
1449, 1
1450, 1
1451, 0.999996
1452, 1
1453, 1
1454, 1
1455, 0.999996
1456, 1
1457, 1
1458, 0.999996
1459, 1
1460, 1
1461, 1
1462, 0.999996
1463, 1
1464, 1
1465, 0.999996
1466, 1
1467, 1
1468, 1
1469, 0.999996
1470, 1
1471, 0.999999
1472, 1
1473, 0.999999
1474, 1
1475, 0.999999
1476, 1
1477, 0.999999
1478, 0.999999
1479, 1
1480, 0.999999
1481, 1
1482, 0.999999
1483, 1
1484, 0.999999
1485, 0.999999
1486, 1
1487, 0.999999
1488, 1
1489, 0.999999
1490, 1
1491, 0.999999
1492, 0.999999
1493, 1
1494, 0.999999
1495, 1
1496, 0.999999
1497, 1
1498, 0.999999
1499, 0.999999
1500, 1
1501, 0
1502, -1
1503, -0.999999
1504, -0.999999
1505, -1
1506, -0.999999
1507, -1
1508, -0.999999
1509, -1
1510, -0.999999
1511, -0.999999
1512, -1
1513, -0.999999
1514, -1
1515, -1
1516, -0.999996
1517, -1
1518, -1
1519, -0.999996
1520, -1
1521, -1
1522, -1
1523, -0.999996
1524, -1
1525, -1
1526, -0.999996
1527, -1
1528, -1
1529, -1
1530, -0.999996
1531, -1
1532, -1
1533, -0.999996
1534, -1
1535, -1
1536, -1
1537, -0.999996
1538, -1
1539, -1
1540, -0.999996
1541, -1
1542, -1
1543, -1
1544, -0.999996
1545, -1
1546, -1
1547, -0.999996
1548, -1
1549, -0.999996
1550, -1
1551, -1
1552, -1
1553, -1
1554, -1
1555, -1
1556, -0.999991
1557, -1
1558, -1
1559, -1
1560, -1
1561, -1
1562, -1
1563, -0.999991
1564, -1
1565, -1
1566, -1
1567, -1
1568, -1
1569, -1
1570, -0.999991
1571, -1
1572, -1
1573, -1
1574, -1
1575, -1
1576, -1
1577, -0.999991
1578, -1
1579, -1
1580, -1
1581, -1
1582, -1
1583, -1
1584, -0.999991
1585, -1
1586, -1
1587, -1
1588, -1
1589, -1
1590, -1
1591, -0.999991
1592, -1
1593, -1
1594, -1
1595, -1
1596, -1
1597, -1
1598, -0.999991
1599, -1
1600, -1
1601, -1
1602, -1
1603, -1
1604, -1
1605, -0.999991
1606, -1
1607, -1
1608, -1
1609, -1
1610, -1
1611, -1
1612, -0.999991
1613, -1
1614, -1
1615, -1
1616, -0.999991
1617, -1.00001
1618, -0.999991
1619, -1.00001
1620, -0.999991
1621, -1.00001
1622, -0.999991
1623, -0.999991
1624, -1.00001
1625, -0.999991
1626, -1.00001
1627, -0.999991
1628, -1.00001
1629, -0.999991
1630, -0.999991
1631, -1.00001
1632, -0.999991
1633, -1.00001
1634, -0.999991
1635, -1.00001
1636, -0.999991
1637, -0.999991
1638, -1.00001
1639, -0.999991
1640, -1.00001
1641, -0.999991
1642, -1.00001
1643, -0.999991
1644, -0.999991
1645, -1.00001
1646, -0.999991
1647, -1.00001
1648, -0.999991
1649, -1.00001
1650, -0.999991
1651, -0.999991
1652, -1.00001
1653, -0.999991
1654, -1.00001
1655, -0.999991
1656, -1.00001
1657, -0.999991
1658, -0.999991
1659, -1.00001
1660, -0.999991
1661, -1.00001
1662, -0.999991
1663, -1.00001
1664, -0.999991
1665, -0.999991
1666, -1.00001
1667, -0.999991
1668, -1.00001
1669, -0.999991
1670, -1.00001
1671, -0.999991
1672, -0.999991
1673, -1.00001
1674, -0.999991
1675, -1.00001
1676, -0.999991
1677, -1.00001
1678, -0.999991
1679, -0.999991
1680, -1.00001
1681, -0.999991
1682, -1.00001
1683, -0.999991
1684, -1.00001
1685, -0.999991
1686, -0.999991
1687, -1.00001
1688, -0.999991
1689, -1.00001
1690, -0.999991
1691, -1.00001
1692, -0.999991
1693, -0.999991
1694, -1.00001
1695, -0.999991
1696, -1.00001
1697, -0.999991
1698, -1.00001
1699, -0.999991
1700, -0.999991
1701, -1.00001
1702, -0.999991
1703, -1.00001
1704, -0.999991
1705, -1.00001
1706, -0.999991
1707, -0.999991
1708, -1.00001
1709, -0.999991
1710, -1.00001
1711, -0.999991
1712, -1.00001
1713, -0.999991
1714, -0.999991
1715, -1.00001
1716, -0.999991
1717, -1.00001
1718, -0.999991
1719, -1.00001
1720, -0.999991
1721, -0.999991
1722, -1.00001
1723, -0.999991
1724, -1.00001
1725, -0.999991
1726, -1.00001
1727, -0.999991
1728, -0.999991
1729, -1.00001
1730, -0.999991
1731, -1.00001
1732, -0.999991
1733, -1.00001
1734, -0.999991
1735, -0.999991
1736, -1.00001
1737, -0.999991
1738, -1.00001
1739, -0.999991
1740, -1.00001
1741, -0.999991
1742, -0.999991
1743, -1.00001
1744, -0.999991
1745, -1.00001
1746, -0.999991
1747, -1.00001
1748, -0.999991
1749, -1.00001
1750, -0.999969
1751, -1.00001
1752, -1.00001
1753, -1.00001
1754, -0.999969
1755, -1.00001
1756, -1.00001
1757, -0.999969
1758, -1.00001
1759, -1.00001
1760, -1.00001
1761, -0.999969
1762, -1.00001
1763, -1.00001
1764, -0.999969
1765, -1.00001
1766, -1.00001
1767, -1.00001
1768, -0.999969
1769, -1.00001
1770, -1.00001
1771, -0.999969
1772, -1.00001
1773, -1.00001
1774, -1.00001
1775, -0.999969
1776, -1.00001
1777, -1.00001
1778, -0.999969
1779, -1.00001
1780, -1.00001
1781, -1.00001
1782, -0.999969
1783, -1.00001
1784, -1.00001
1785, -0.999969
1786, -1.00001
1787, -1.00001
1788, -1.00001
1789, -0.999969
1790, -1.00001
1791, -1.00001
1792, -0.999969
1793, -1.00001
1794, -1.00001
1795, -1.00001
1796, -0.999969
1797, -1.00001
1798, -1.00001
1799, -0.999969
1800, -1.00001
1801, -1.00001
1802, -1.00001
1803, -0.999969
1804, -1.00001
1805, -1.00001
1806, -0.999969
1807, -1.00001
1808, -1.00001
1809, -1.00001
1810, -0.999969
1811, -1.00001
1812, -1.00001
1813, -0.999969
1814, -1.00001
1815, -1.00001
1816, -1.00001
1817, -0.999969
1818, -1.00001
1819, -1.00001
1820, -0.999969
1821, -1.00001
1822, -1.00001
1823, -1.00001
1824, -0.999969
1825, -1.00001
1826, -1.00001
1827, -0.999969
1828, -1.00001
1829, -1.00001
1830, -1.00001
1831, -0.999969
1832, -1.00001
1833, -1.00001
1834, -0.999969
1835, -1.00001
1836, -1.00001
1837, -1.00001
1838, -0.999969
1839, -1.00001
1840, -1.00001
1841, -0.999969
1842, -1.00001
1843, -1.00001
1844, -1.00001
1845, -0.999969
1846, -1.00001
1847, -1.00001
1848, -0.999969
1849, -1.00001
1850, -1.00001
1851, -1.00001
1852, -0.999969
1853, -1.00001
1854, -1.00001
1855, -0.999969
1856, -1.00001
1857, -1.00001
1858, -1.00001
1859, -0.999969
1860, -1.00001
1861, -1.00001
1862, -0.999969
1863, -1.00001
1864, -1.00001
1865, -1.00001
1866, -0.999969
1867, -1.00001
1868, -1.00001
1869, -0.999969
1870, -1.00001
1871, -1.00001
1872, -1.00001
1873, -0.999969
1874, -1.00001
1875, -1.00001
1876, -0.999969
1877, -1.00001
1878, -1.00001
1879, -1.00001
1880, -0.999969
1881, -1.00001
1882, -1.00001
1883, -0.999969
1884, -1.00001
1885, -1.00001
1886, -1.00001
1887, -0.999969
1888, -1.00001
1889, -1.00001
1890, -0.999969
1891, -1.00001
1892, -1.00001
