lp_b
----------------
line no, output 1
920, -1.92859
921, -1.92856
922, -1.92859
923, -1.92856
924, -1.92856
925, -1.92859
926, -1.92856
927, -1.92859
928, -1.92856
929, -1.92859
930, -1.92856
931, -1.92856
932, -1.92859
933, -1.92856
934, -1.92859
935, -1.92856
936, -1.92859
937, -1.92856
938, -1.92856
939, -1.92859
940, -1.92856
941, -1.92859
942, -1.92856
943, -1.92859
944, -1.92856
945, -1.92856
946, -1.92859
947, -1.92856
948, -1.92859
949, -1.92856
950, -1.92859
951, -1.92856
952, -1.92856
953, -1.92859
954, -1.92856
955, -1.92859
956, -1.92856
957, -1.92859
958, -1.92856
959, -1.92856
960, -1.92859
961, -1.92856
962, -1.92859
963, -1.92856
964, -1.92859
965, -1.92856
966, -1.92856
967, -1.92859
968, -1.92856
969, -1.92859
970, -1.92856
971, -1.92859
972, -1.92856
973, -1.92856
974, -1.92859
975, -1.92856
976, -1.92859
977, -1.92856
978, -1.92859
979, -1.92856
980, -1.92856
981, -1.92859
982, -1.92856
983, -1.92859
984, -1.92856
985, -1.92859
986, -1.92856
987, -1.92856
988, -1.92859
989, -1.92856
990, -1.92859
991, -1.92856
992, -1.92859
993, -1.92856
994, -1.92856
995, -1.92859
996, -1.92856
997, -1.92859
998, -1.92856
999, -1.92859
1000, -1.92856
1001, -0.5
1002, 0.928558
1003, 0.928589
1004, 0.928558
1005, 0.928589
1006, 0.928558
1007, 0.928589
1008, 0.928558
1009, 0.928558
1010, 0.928589
1011, 0.928558
1012, 0.928589
1013, 0.928558
1014, 0.928589
1015, 0.928558
1016, 0.928558
1017, 0.928589
1018, 0.928558
1019, 0.928589
1020, 0.928558
1021, 0.928589
1022, 0.928558
1023, 0.928558
1024, 0.928589
1025, 0.928558
1026, 0.928589
1027, 0.928558
1028, 0.928589
1029, 0.928558
1030, 0.928558
1031, 0.928589
1032, 0.928558
1033, 0.928589
1034, 0.928558
1035, 0.928589
1036, 0.928558
1037, 0.928558
1038, 0.928589
1039, 0.928558
1040, 0.928589
1041, 0.928558
1042, 0.928589
1043, 0.928558
1044, 0.928558
1045, 0.928589
1046, 0.928558
1047, 0.928589
1048, 0.928558
1049, 0.928589
1050, 0.928558
1051, 0.928558
1052, 0.928589
1053, 0.928558
1054, 0.928589
1055, 0.928558
1056, 0.928589
1057, 0.928558
1058, 0.928558
1059, 0.928589
1060, 0.928558
1061, 0.928589
1062, 0.928558
1063, 0.928589
1064, 0.928558
1065, 0.928558
1066, 0.928589
1067, 0.928558
1068, 0.928589
1069, 0.928558
1070, 0.928589
1071, 0.928558
1072, 0.928558
1073, 0.928589
1074, 0.928558
1075, 0.928589
1076, 0.928558
1077, 0.928589
1078, 0.928558
1079, 0.928558
1080, 0.928589
1081, 0.928558
1082, 0.928589
1083, 0.928558
1084, 0.928589
1085, 0.928558
1086, 0.928558
1087, 0.928589
1088, 0.928558
1089, 0.928589
1090, 0.928558
1091, 0.928589
1092, 0.928558
1093, 0.928558
1094, 0.928589
1095, 0.928558
1096, 0.928589
1097, 0.928558
1098, 0.928589
1099, 0.928558
1100, 0.928558
1101, 0.928589
1102, 0.928558
1103, 0.928589
1104, 0.928558
1105, 0.928589
1106, 0.928558
1107, 0.928558
1108, 0.928589
1109, 0.928558
1110, 0.928589
1111, 0.928558
1112, 0.928589
1113, 0.928558
1114, 0.928558
1115, 0.928589
1116, 0.928558
1117, 0.928589
1118, 0.928558
1119, 0.928589
1120, 0.928558
1121, 0.928558
1122, 0.928589
1123, 0.928558
1124, 0.928589
1125, 0.928558
1126, 0.928589
1127, 0.928558
1128, 0.928558
1129, 0.928589
1130, 0.928558
1131, 0.928589
1132, 0.928558
1133, 0.928589
1134, 0.928558
1135, 0.928558
1136, 0.928589
1137, 0.928558
1138, 0.928589
1139, 0.928558
1140, 0.928589
1141, 0.928558
1142, 0.928558
1143, 0.928589
1144, 0.928558
1145, 0.928589
1146, 0.928558
1147, 0.928589
1148, 0.928558
1149, 0.928558
1150, 0.928589
1151, 0.928558
1152, 0.928589
1153, 0.928558
1154, 0.928589
1155, 0.928558
1156, 0.928558
1157, 0.928589
1158, 0.928558
1159, 0.928589
1160, 0.928558
1161, 0.928589
1162, 0.928558
1163, 0.928558
1164, 0.928589
1165, 0.928558
1166, 0.928589
1167, 0.928558
1168, 0.928589
1169, 0.928558
1170, 0.928558
1171, 0.928589
1172, 0.928558
1173, 0.928589
1174, 0.928558
1175, 0.928589
1176, 0.928558
1177, 0.928558
1178, 0.928589
1179, 0.928558
1180, 0.928589
1181, 0.928558
1182, 0.928589
1183, 0.928558
1184, 0.928558
1185, 0.928589
1186, 0.928558
1187, 0.928589
1188, 0.928558
1189, 0.928589
1190, 0.928558
1191, 0.928558
1192, 0.928589
1193, 0.928558
1194, 0.928589
1195, 0.928558
1196, 0.928589
1197, 0.928558
1198, 0.928558
1199, 0.928589
1200, 0.928558
1201, 0.928589
1202, 0.928558
1203, 0.928589
1204, 0.928558
1205, 0.928558
1206, 0.928589
1207, 0.928558
1208, 0.928589
1209, 0.928558
1210, 0.928589
1211, 0.928558
1212, 0.928558
1213, 0.928589
1214, 0.928558
1215, 0.928589
1216, 0.928558
1217, 0.928589
1218, 0.928558
1219, 0.928558
1220, 0.928589
1221, 0.928558
1222, 0.928589
1223, 0.928558
1224, 0.928589
1225, 0.928558
1226, 0.928558
1227, 0.928589
1228, 0.928558
1229, 0.928589
1230, 0.928558
1231, 0.928589
1232, 0.928558
1233, 0.928558
1234, 0.928589
1235, 0.928558
1236, 0.928589
1237, 0.928558
1238, 0.928589
1239, 0.928558
1240, 0.928558
1241, 0.928589
1242, 0.928558
1243, 0.928589
1244, 0.928558
1245, 0.928589
1246, 0.928558
1247, 0.928558
1248, 0.928589
1249, 0.928558
1250, 0.928589
1251, 0.928558
1252, 0.928589
1253, 0.928558
1254, 0.928558
1255, 0.928589
1256, 0.928558
1257, 0.928589
1258, 0.928558
1259, 0.928589
1260, 0.928558
1261, 0.928558
1262, 0.928589
1263, 0.928558
1264, 0.928574
1265, 0.928574
1266, 0.928574
1267, 0.928574
1268, 0.928574
1269, 0.928574
1270, 0.928574
1271, 0.928558
1272, 0.928574
1273, 0.928574
1274, 0.928574
1275, 0.928574
1276, 0.928574
1277, 0.928574
1278, 0.928558
1279, 0.928574
1280, 0.928574
1281, 0.928574
1282, 0.928574
1283, 0.928574
1284, 0.928574
1285, 0.928558
1286, 0.928574
1287, 0.928574
1288, 0.928574
1289, 0.928574
1290, 0.928574
1291, 0.928574
1292, 0.928558
1293, 0.928574
1294, 0.928574
1295, 0.928574
1296, 0.928574
1297, 0.928574
1298, 0.928574
1299, 0.928558
1300, 0.928574
1301, 0.928574
1302, 0.928574
1303, 0.928574
1304, 0.928574
1305, 0.928574
1306, 0.928558
1307, 0.928574
1308, 0.928574
1309, 0.928574
1310, 0.928574
1311, 0.928574
1312, 0.928574
1313, 0.928558
1314, 0.928574
1315, 0.928574
1316, 0.928574
1317, 0.928574
1318, 0.928574
1319, 0.928574
1320, 0.928558
1321, 0.928574
1322, 0.928574
1323, 0.928574
1324, 0.928574
1325, 0.928574
1326, 0.928574
1327, 0.928558
1328, 0.928574
1329, 0.928574
1330, 0.928574
1331, 0.928574
1332, 0.928574
1333, 0.928574
1334, 0.928558
1335, 0.928574
1336, 0.928574
1337, 0.928574
1338, 0.928574
1339, 0.928574
1340, 0.928574
1341, 0.928558
1342, 0.928574
1343, 0.928574
1344, 0.928574
1345, 0.928574
1346, 0.928574
1347, 0.928574
1348, 0.928558
1349, 0.928574
1350, 0.928574
1351, 0.928574
1352, 0.928574
1353, 0.928574
1354, 0.928574
1355, 0.928558
1356, 0.928574
1357, 0.928574
1358, 0.928574
1359, 0.928574
1360, 0.928574
1361, 0.928574
1362, 0.928558
1363, 0.928574
1364, 0.928574
1365, 0.928574
1366, 0.928574
1367, 0.928574
1368, 0.928574
1369, 0.928558
1370, 0.928574
1371, 0.928574
1372, 0.928574
1373, 0.928574
1374, 0.928574
1375, 0.928574
1376, 0.928558
1377, 0.928574
1378, 0.928574
1379, 0.928574
1380, 0.928574
1381, 0.928574
1382, 0.928574
1383, 0.928558
1384, 0.928574
1385, 0.928574
1386, 0.928574
1387, 0.928574
1388, 0.928574
1389, 0.928574
1390, 0.928558
1391, 0.928574
1392, 0.928574
1393, 0.928574
1394, 0.928574
1395, 0.928574
1396, 0.928574
1397, 0.928558
1398, 0.928574
1399, 0.928574
1400, 0.928574
1401, 0.928574
1402, 0.928566
1403, 0.928574
1404, 0.928574
1405, 0.928574
1406, 0.928566
1407, 0.928574
1408, 0.928574
1409, 0.928566
1410, 0.928574
1411, 0.928574
1412, 0.928574
1413, 0.928566
1414, 0.928574
1415, 0.928574
1416, 0.928566
1417, 0.928574
1418, 0.928574
1419, 0.928574
1420, 0.928566
1421, 0.928574
1422, 0.928574
1423, 0.928566
1424, 0.928574
1425, 0.928574
1426, 0.928574
1427, 0.928566
1428, 0.928574
1429, 0.928574
1430, 0.928566
1431, 0.928574
1432, 0.928574
1433, 0.928574
1434, 0.928566
1435, 0.928574
1436, 0.928574
1437, 0.928566
1438, 0.928574
1439, 0.928574
1440, 0.928574
1441, 0.928566
1442, 0.928574
1443, 0.928574
1444, 0.928566
1445, 0.928574
1446, 0.928574
1447, 0.928574
1448, 0.928566
1449, 0.928574
1450, 0.928574
1451, 0.928566
1452, 0.928574
1453, 0.928574
1454, 0.928574
1455, 0.928566
1456, 0.928574
1457, 0.928574
1458, 0.928566
1459, 0.928574
1460, 0.928574
1461, 0.928574
1462, 0.928566
1463, 0.928574
1464, 0.928574
1465, 0.928566
1466, 0.928574
1467, 0.928574
1468, 0.928574
1469, 0.928566
1470, 0.928574
1471, 0.92857
1472, 0.928574
1473, 0.92857
1474, 0.928574
1475, 0.92857
1476, 0.928574
1477, 0.92857
1478, 0.92857
1479, 0.928574
1480, 0.92857
1481, 0.928574
1482, 0.92857
1483, 0.928574
1484, 0.92857
1485, 0.92857
1486, 0.928574
1487, 0.92857
1488, 0.928574
1489, 0.92857
1490, 0.928574
1491, 0.92857
1492, 0.92857
1493, 0.928574
1494, 0.92857
1495, 0.928574
1496, 0.92857
1497, 0.928574
1498, 0.92857
1499, 0.92857
1500, 0.928574
1501, -0.5
1502, -1.92857
1503, -1.92857
1504, -1.92857
1505, -1.92857
1506, -1.92857
1507, -1.92857
1508, -1.92857
1509, -1.92857
1510, -1.92857
1511, -1.92857
1512, -1.92857
1513, -1.92857
1514, -1.92857
1515, -1.92857
1516, -1.92857
1517, -1.92857
1518, -1.92857
1519, -1.92857
1520, -1.92857
1521, -1.92857
1522, -1.92857
1523, -1.92857
1524, -1.92857
1525, -1.92857
1526, -1.92857
1527, -1.92857
1528, -1.92857
1529, -1.92857
1530, -1.92857
1531, -1.92857
1532, -1.92857
1533, -1.92857
1534, -1.92857
1535, -1.92857
1536, -1.92857
1537, -1.92857
1538, -1.92857
1539, -1.92857
1540, -1.92857
1541, -1.92857
1542, -1.92857
1543, -1.92857
1544, -1.92857
1545, -1.92857
1546, -1.92857
1547, -1.92857
1548, -1.92857
1549, -1.92857
1550, -1.92857
1551, -1.92857
1552, -1.92857
1553, -1.92857
1554, -1.92857
1555, -1.92857
1556, -1.92856
1557, -1.92857
1558, -1.92857
1559, -1.92857
1560, -1.92857
1561, -1.92857
1562, -1.92857
1563, -1.92856
1564, -1.92857
1565, -1.92857
1566, -1.92857
1567, -1.92857
1568, -1.92857
1569, -1.92857
1570, -1.92856
1571, -1.92857
1572, -1.92857
1573, -1.92857
1574, -1.92857
1575, -1.92857
1576, -1.92857
1577, -1.92856
1578, -1.92857
1579, -1.92857
1580, -1.92857
1581, -1.92857
1582, -1.92857
1583, -1.92857
1584, -1.92856
1585, -1.92857
1586, -1.92857
1587, -1.92857
1588, -1.92857
1589, -1.92857
1590, -1.92857
1591, -1.92856
1592, -1.92857
1593, -1.92857
1594, -1.92857
1595, -1.92857
1596, -1.92857
1597, -1.92857
1598, -1.92856
1599, -1.92857
1600, -1.92857
1601, -1.92857
1602, -1.92857
1603, -1.92857
1604, -1.92857
1605, -1.92856
1606, -1.92857
1607, -1.92857
1608, -1.92857
1609, -1.92857
1610, -1.92857
1611, -1.92857
1612, -1.92856
1613, -1.92857
1614, -1.92857
1615, -1.92857
1616, -1.92856
1617, -1.92859
1618, -1.92856
1619, -1.92859
1620, -1.92856
1621, -1.92859
1622, -1.92856
1623, -1.92856
1624, -1.92859
1625, -1.92856
1626, -1.92859
1627, -1.92856
1628, -1.92859
1629, -1.92856
1630, -1.92856
1631, -1.92859
1632, -1.92856
1633, -1.92859
1634, -1.92856
1635, -1.92859
1636, -1.92856
1637, -1.92856
1638, -1.92859
1639, -1.92856
1640, -1.92859
1641, -1.92856
1642, -1.92859
1643, -1.92856
1644, -1.92856
1645, -1.92859
1646, -1.92856
1647, -1.92859
1648, -1.92856
1649, -1.92859
1650, -1.92856
1651, -1.92856
1652, -1.92859
1653, -1.92856
1654, -1.92859
1655, -1.92856
1656, -1.92859
1657, -1.92856
1658, -1.92856
1659, -1.92859
1660, -1.92856
1661, -1.92859
1662, -1.92856
1663, -1.92859
